file                                        format  type  num_seqs     sum_len  min_len  avg_len  max_len   Q1   Q2   Q3  sum_gap  N50  Q20(%)  Q30(%)
CMR-007_Ogura_euk_S001_checked_R1.fastq.gz  FASTQ   DNA     56,307   7,207,763      126      128      135  128  128  128        0  128   98.55   97.92
CMR-007_Ogura_euk_S002_checked_R1.fastq.gz  FASTQ   DNA     34,822   4,457,465      126      128      135  128  128  128        0  128   93.38   90.96
CMR-007_Ogura_euk_S003_checked_R1.fastq.gz  FASTQ   DNA     49,941   6,392,790      126      128      134  128  128  128        0  128   99.16   98.75
CMR-007_Ogura_euk_S004_checked_R1.fastq.gz  FASTQ   DNA     52,349   6,701,085      126      128      135  128  128  128        0  128   99.08   98.68
CMR-007_Ogura_euk_S005_checked_R1.fastq.gz  FASTQ   DNA     49,448   6,329,728      126      128      135  128  128  128        0  128   99.33      99
CMR-007_Ogura_euk_S006_checked_R1.fastq.gz  FASTQ   DNA     48,206   6,170,685      126      128      135  128  128  128        0  128   99.18   98.84
CMR-007_Ogura_euk_S007_checked_R1.fastq.gz  FASTQ   DNA     32,132   4,113,152      126      128      134  128  128  128        0  128   99.18   98.75
CMR-007_Ogura_euk_S008_checked_R1.fastq.gz  FASTQ   DNA     35,843   4,588,210      126      128      134  128  128  128        0  128   96.41   94.98
CMR-007_Ogura_euk_S009_checked_R1.fastq.gz  FASTQ   DNA     79,975  10,237,432      126      128      135  128  128  128        0  128      99   98.55
CMR-007_Ogura_euk_S010_checked_R1.fastq.gz  FASTQ   DNA     58,896   7,539,137      126      128      134  128  128  128        0  128   99.13    98.7
CMR-007_Ogura_euk_S011_checked_R1.fastq.gz  FASTQ   DNA     67,751   8,672,616      125      128      134  128  128  128        0  128   99.48    99.2
CMR-007_Ogura_euk_S012_checked_R1.fastq.gz  FASTQ   DNA     66,012   8,450,060      126      128      135  128  128  128        0  128   99.17   98.76
CMR-007_Ogura_euk_S013_checked_R1.fastq.gz  FASTQ   DNA     71,355   9,133,957      126      128      134  128  128  128        0  128   99.45    99.2
CMR-007_Ogura_euk_S014_checked_R1.fastq.gz  FASTQ   DNA     75,302   9,639,240      126      128      136  128  128  128        0  128   99.55   99.32
CMR-007_Ogura_euk_S015_checked_R1.fastq.gz  FASTQ   DNA     45,890   5,874,305      126      128      133  128  128  128        0  128   99.43   99.14
CMR-007_Ogura_euk_S016_checked_R1.fastq.gz  FASTQ   DNA     51,526   6,595,716      126      128      134  128  128  128        0  128   99.32   98.91
CMR-007_Ogura_euk_S017_checked_R1.fastq.gz  FASTQ   DNA     53,043   6,789,904      125      128      135  128  128  128        0  128    98.5   97.93
CMR-007_Ogura_euk_S018_checked_R1.fastq.gz  FASTQ   DNA     34,001   4,352,377      125      128      134  128  128  128        0  128   95.82   94.01
CMR-007_Ogura_euk_S019_checked_R1.fastq.gz  FASTQ   DNA     49,510   6,337,653      126      128      134  128  128  128        0  128   99.11   98.73
CMR-007_Ogura_euk_S020_checked_R1.fastq.gz  FASTQ   DNA     45,977   5,885,403      113      128      135  128  128  128        0  128   99.19   98.83
CMR-007_Ogura_euk_S021_checked_R1.fastq.gz  FASTQ   DNA     46,568   5,961,059      126      128      136  128  128  128        0  128    99.2    98.8
CMR-007_Ogura_euk_S022_checked_R1.fastq.gz  FASTQ   DNA     51,632   6,609,322      126      128      136  128  128  128        0  128   99.25   98.95
CMR-007_Ogura_euk_S023_checked_R1.fastq.gz  FASTQ   DNA     29,032   3,716,312      126      128      135  128  128  128        0  128   94.79   92.91
CMR-007_Ogura_euk_S024_checked_R1.fastq.gz  FASTQ   DNA     18,336   2,347,168      127      128      134  128  128  128        0  128   94.09   92.03
CMR-007_Ogura_euk_S025_checked_R1.fastq.gz  FASTQ   DNA     46,756   5,985,109      126      128      134  128  128  128        0  128   98.95   98.44
CMR-007_Ogura_euk_S026_checked_R1.fastq.gz  FASTQ   DNA     27,499   3,520,078      126      128      136  128  128  128        0  128   97.72   96.79
CMR-007_Ogura_euk_S027_checked_R1.fastq.gz  FASTQ   DNA     39,147   5,011,129      126      128      133  128  128  128        0  128   99.42   99.11
CMR-007_Ogura_euk_S028_checked_R1.fastq.gz  FASTQ   DNA     32,556   4,167,456      126      128      136  128  128  128        0  128   99.31   99.03
CMR-007_Ogura_euk_S029_checked_R1.fastq.gz  FASTQ   DNA     30,625   3,920,270      126      128      135  128  128  128        0  128   99.38   99.05
CMR-007_Ogura_euk_S030_checked_R1.fastq.gz  FASTQ   DNA     36,456   4,666,664      126      128      134  128  128  128        0  128    99.5   99.24
CMR-007_Ogura_euk_S031_checked_R1.fastq.gz  FASTQ   DNA     15,527   1,987,590      126      128      135  128  128  128        0  128   98.63   98.13
CMR-007_Ogura_euk_S032_checked_R1.fastq.gz  FASTQ   DNA      3,859     493,990      127      128      133  128  128  128        0  128   93.74   91.27
CMR-007_Ogura_euk_S033_checked_R1.fastq.gz  FASTQ   DNA     50,792   6,501,744      126      128      135  128  128  128        0  128   97.71   96.72
CMR-007_Ogura_euk_S034_checked_R1.fastq.gz  FASTQ   DNA     30,798   3,942,381      126      128      133  128  128  128        0  128   94.41   92.66
CMR-007_Ogura_euk_S035_checked_R1.fastq.gz  FASTQ   DNA     64,019   8,194,899      125      128      136  128  128  128        0  128    98.7   98.17
CMR-007_Ogura_euk_S036_checked_R1.fastq.gz  FASTQ   DNA     54,121   6,927,913      126      128      134  128  128  128        0  128   99.13   98.73
CMR-007_Ogura_euk_S037_checked_R1.fastq.gz  FASTQ   DNA     75,972   9,724,998      125      128      134  128  128  128        0  128    99.1   98.67
CMR-007_Ogura_euk_S038_checked_R1.fastq.gz  FASTQ   DNA     81,148  10,387,552      126      128      135  128  128  128        0  128   99.04   98.58
